t,agent_x,agent_y,goal_x,goal_y,subgoal_x,subgoal_y,waypoint_x,waypoint_y,new_high_command
264,9.102912004111955,14.653463179582753,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
265,9.088073654660418,14.659860933475581,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
266,9.037701809621026,14.707218679663393,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
267,8.970603642635567,14.736651119192965,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
268,8.808009712805628,14.703665000726495,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
269,8.621804152403417,14.673271360215368,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
270,8.421471066338691,14.672173553168308,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
271,8.179977765685576,14.741485533792401,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
272,7.974023975051936,14.817327351373809,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
273,7.814783717318904,14.852268128957236,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
274,7.67638237656351,14.854714229695333,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
275,7.515599959471511,14.845311727833458,0.0,16.0,1.89410400390625,14.810600280761719,7.0,15.0,0
276,7.374012927583944,14.83284962825645,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
277,7.237802794680266,14.844181348927869,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
278,7.081462099485306,14.881489971558835,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
279,6.941170164472455,14.906838892032939,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
280,6.8095510052237485,14.91275113106941,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
281,6.726356511211685,14.886538189171091,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
282,6.6740290156314135,14.867083576707158,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
283,6.581879253928681,14.864462842469878,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
284,6.444675713828606,14.844853111376239,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
285,6.211692557133906,14.807329793859305,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
286,5.969419231571054,14.783458560768622,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
287,5.725220093588494,14.822922810884286,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
288,5.52650550329805,14.869416997922466,0.0,16.0,1.89410400390625,14.810600280761719,5.0,15.0,0
289,5.333605392045822,14.854678321274326,0.0,16.0,1.89410400390625,14.810600280761719,3.0,15.0,0
290,5.161565285364533,14.844626271957097,0.0,16.0,1.89410400390625,14.810600280761719,3.0,15.0,0
291,5.131980470206913,14.905313051712355,0.0,16.0,1.89410400390625,14.810600280761719,3.0,15.0,0
292,5.152072415818176,14.994616514219603,0.0,16.0,1.89410400390625,14.810600280761719,3.0,15.0,0
293,5.130385656009335,15.085891704216804,0.0,16.0,1.89410400390625,14.810600280761719,3.0,15.0,0
294,5.05934240282273,15.178887248879695,0.0,16.0,1.89410400390625,14.810600280761719,3.0,15.0,0
295,4.877372383341924,15.239375915829461,0.0,16.0,1.89410400390625,14.810600280761719,3.0,15.0,0
